timestamp_s,relative_exertion,mix,ep_target_weight,sustained_energy
58.293,0.1682,0.0094,0.0000,0.2803
58.343,0.1718,0.0098,0.0234,0.3364
58.393,0.1710,0.0096,0.0028,0.3124
58.443,0.2180,0.0090,0.0000,0.2813
58.493,0.2167,0.0088,0.0000,0.2854
58.543,0.2141,0.0085,0.0000,0.2810
58.593,0.2310,0.0080,0.0010,0.3072
58.643,0.2591,0.0078,0.0000,0.2730
58.695,0.2267,0.0073,0.0000,0.2891
58.745,0.2145,0.0071,0.0000,0.2822
58.795,0.2118,0.0079,0.0327,0.3434
58.846,0.3294,0.0091,0.0016,0.3092
58.896,0.2890,0.0089,0.0000,0.2996
58.946,0.2712,0.0086,0.0000,0.2914
58.996,0.3239,0.0081,0.0000,0.2955
59.046,0.2570,0.0078,0.0000,0.2930
59.096,0.2093,0.0076,0.0000,0.2728
59.147,0.1706,0.0072,0.0000,0.2772
59.197,0.1843,0.0069,0.0000,0.2610
59.247,0.1814,0.0067,0.0000,0.2578
59.298,0.1754,0.0072,0.0046,0.3159
59.348,0.1824,0.0070,0.0000,0.2771
59.398,0.1827,0.0066,0.0000,0.2874
59.447,0.1707,0.0064,0.0000,0.2801
59.498,0.1647,0.0062,0.0000,0.2846
59.548,0.2142,0.0058,0.0000,0.2445
59.598,0.2161,0.0057,0.0000,0.2154
59.649,0.1875,0.0053,0.0000,0.2643
59.699,0.1850,0.0052,0.0000,0.2718
59.749,0.3570,0.0072,0.0715,0.3654
59.799,0.3114,0.0078,0.0043,0.3153
59.849,0.2831,0.0076,0.0015,0.3089
59.899,0.2620,0.0074,0.0000,0.2918
59.949,0.2527,0.0070,0.0000,0.2624
59.999,0.1843,0.0068,0.0000,0.2867
60.052,0.1473,0.0065,0.0000,0.2817
60.099,0.1281,0.0062,0.0000,0.2706
60.149,0.1617,0.0060,0.0000,0.2483
60.200,0.1621,0.0063,0.0230,0.3361
60.251,0.1605,0.0064,0.0081,0.3212
60.302,0.1714,0.0062,0.0000,0.2823
60.352,0.1514,0.0058,0.0000,0.2815
60.402,0.1254,0.0056,0.0000,0.2814
60.452,0.1207,0.0055,0.0001,0.3023
60.502,0.2021,0.0052,0.0000,0.2686
60.552,0.2058,0.0050,0.0000,0.3010
60.602,0.2052,0.0049,0.0004,0.3048
60.652,0.2988,0.0063,0.0547,0.3568
60.703,0.3229,0.0063,0.0078,0.3207
60.753,0.3140,0.0061,0.0000,0.2683
60.803,0.2827,0.0058,0.0000,0.2658
60.852,0.3176,0.0056,0.0000,0.2694
60.904,0.3191,0.0054,0.0000,0.2892
60.954,0.2043,0.0051,0.0000,0.2598
61.004,0.1654,0.0049,0.0000,0.2741
61.054,0.2339,0.0049,0.0039,0.3145
61.104,0.2514,0.0047,0.0027,0.3122
61.154,0.2420,0.0064,0.0595,0.3593
61.205,0.2478,0.0068,0.0002,0.3030
61.256,0.2307,0.0067,0.0059,0.3181
61.306,0.1705,0.0067,0.0063,0.3186
61.356,0.1426,0.0066,0.0069,0.3195
61.406,0.1790,0.0064,0.0008,0.3067
61.456,0.2072,0.0062,0.0000,0.2634
61.507,0.2068,0.0064,0.0121,0.3260
61.557,0.1987,0.0062,0.0005,0.3050
61.607,0.2502,0.0116,0.1473,0.3968
61.657,0.2382,0.0135,0.0742,0.3667
61.707,0.2064,0.0144,0.0456,0.3516
61.758,0.2136,0.0145,0.0029,0.3125
61.808,0.2397,0.0140,0.0000,0.2871
61.859,0.2171,0.0145,0.0303,0.3417
61.909,0.1780,0.0153,0.0234,0.3365
61.960,0.1779,0.0153,0.0147,0.3287
62.011,0.2041,0.0144,0.0000,0.2760
62.062,0.1954,0.0144,0.0130,0.3269
62.112,0.1829,0.0149,0.0315,0.3425
62.162,0.2084,0.0141,0.0000,0.2966
62.212,0.1932,0.0137,0.0000,0.3010
62.262,0.1656,0.0133,0.0000,0.2967
62.312,0.1537,0.0128,0.0106,0.3243
62.362,0.2800,0.0124,0.0015,0.3090
62.412,0.3039,0.0121,0.0000,0.2648
62.462,0.2595,0.0114,0.0000,0.2970
62.512,0.2723,0.0110,0.0000,0.2865
62.565,0.2906,0.0117,0.0191,0.3328
62.615,0.2192,0.0114,0.0000,0.2861
62.665,0.1927,0.0110,0.0006,0.3057
62.715,0.2141,0.0104,0.0000,0.2998
62.765,0.2081,0.0102,0.0031,0.3131
62.816,0.1912,0.0099,0.0011,0.3077
62.867,0.1790,0.0093,0.0005,0.3052
62.917,0.2902,0.0095,0.0154,0.3294
62.970,0.2733,0.0096,0.0152,0.3292
63.021,0.2633,0.0110,0.0569,0.3580
63.071,0.2685,0.0113,0.0217,0.3350
63.121,0.2664,0.0107,0.0011,0.3077
63.171,0.2295,0.0104,0.0001,0.3028
63.222,0.1873,0.0098,0.0015,0.3089
63.272,0.2333,0.0095,0.0000,0.3009
63.322,0.2604,0.0092,0.0000,0.2769
63.372,0.2237,0.0087,0.0000,0.3005
63.422,0.2099,0.0084,0.0000,0.2864
63.478,0.2208,0.0082,0.0000,0.2977
63.524,0.1626,0.0098,0.0238,0.3368
63.574,0.1424,0.0097,0.0048,0.3162
63.629,0.1652,0.0092,0.0000,0.2947
63.679,0.2050,0.0089,0.0000,0.2483
63.729,0.2089,0.0087,0.0001,0.3026
63.779,0.1903,0.0082,0.0014,0.3085
63.829,0.2455,0.0081,0.0018,0.3098
63.880,0.2403,0.0078,0.0000,0.2966
63.931,0.1882,0.0075,0.0041,0.3150
63.981,0.1712,0.0075,0.0075,0.3204
64.036,0.2633,0.0070,0.0000,0.2847
64.086,0.2461,0.0068,0.0000,0.2827
64.136,0.2246,0.0066,0.0000,0.2767
64.186,0.3004,0.0066,0.0111,0.3249
64.236,0.3251,0.0065,0.0039,0.3147
64.287,0.3052,0.0063,0.0000,0.2877
64.338,0.2617,0.0072,0.0197,0.3333
64.388,0.2927,0.0072,0.0088,0.3220
64.438,0.2639,0.0084,0.0472,0.3525
64.489,0.1701,0.0082,0.0000,0.2709
64.539,0.1495,0.0079,0.0000,0.2839
64.591,0.2468,0.0075,0.0000,0.2794
64.641,0.2482,0.0073,0.0001,0.3027
64.692,0.2295,0.0070,0.0002,0.3035
64.742,0.2401,0.0066,0.0000,0.2879
64.793,0.2158,0.0071,0.0236,0.3366
64.843,0.1633,0.0072,0.0107,0.3244
64.893,0.1183,0.0101,0.0839,0.3713
64.943,0.1660,0.0113,0.0476,0.3528
64.997,0.2120,0.0113,0.0197,0.3333
65.047,0.2120,0.0113,0.0094,0.3228
65.097,0.2105,0.0110,0.0005,0.3054
65.147,0.3393,0.0110,0.0102,0.3238
65.197,0.3046,0.0107,0.0000,0.2745
65.247,0.2519,0.0106,0.0073,0.3201
65.298,0.2404,0.0104,0.0000,0.2896
65.348,0.1872,0.0121,0.0653,0.3623
65.398,0.1552,0.0145,0.0921,0.3749
65.448,0.1141,0.0158,0.0362,0.3457
65.498,0.1546,0.0158,0.0147,0.3286
65.548,0.1774,0.0153,0.0000,0.2964
65.598,0.1965,0.0167,0.0668,0.3631
65.648,0.2030,0.0181,0.0644,0.3619
65.700,0.2349,0.0195,0.0436,0.3504
65.750,0.2248,0.0193,0.0135,0.3275
65.800,0.2001,0.0188,0.0010,0.3075
65.850,0.3010,0.0202,0.0394,0.3478
65.900,0.3427,0.0196,0.0012,0.3079
65.951,0.3135,0.0192,0.0053,0.3171
66.002,0.2573,0.0183,0.0047,0.3161
66.052,0.2783,0.0182,0.0143,0.3283
66.102,0.2779,0.0191,0.0247,0.3375
66.152,0.2561,0.0187,0.0077,0.3206
66.202,0.2515,0.0191,0.0325,0.3432
66.252,0.2746,0.0192,0.0132,0.3271
66.303,0.2498,0.0201,0.0476,0.3528
66.354,0.1774,0.0194,0.0000,0.2878
66.404,0.2061,0.0188,0.0002,0.3032
66.458,0.3184,0.0178,0.0002,0.3035
66.508,0.3016,0.0173,0.0020,0.3105
66.559,0.2780,0.0174,0.0199,0.3335
66.609,0.2920,0.0166,0.0000,0.2770
66.659,0.2705,0.0162,0.0047,0.3160
66.711,0.1701,0.0153,0.0000,0.2737
66.761,0.1503,0.0161,0.0408,0.3486
66.811,0.2767,0.0165,0.0297,0.3412
66.861,0.2829,0.0163,0.0255,0.3381
66.911,0.2757,0.0167,0.0304,0.3418
66.962,0.2579,0.0165,0.0108,0.3245
67.012,0.2765,0.0174,0.0294,0.3410
67.063,0.2180,0.0169,0.0009,0.3070
67.113,0.1816,0.0175,0.0372,0.3463
67.164,0.2324,0.0214,0.0593,0.3593
67.214,0.2556,0.0234,0.0891,0.3736
67.264,0.2182,0.0317,0.1309,0.3907
67.314,0.2089,0.0338,0.1021,0.3792
67.364,0.3370,0.0374,0.1553,0.3997
67.414,0.3124,0.0391,0.0215,0.3349
67.464,0.2604,0.0418,0.1288,0.3899
67.516,0.2392,0.0457,0.1710,0.4052
67.564,0.2444,0.0515,0.1570,0.4003
67.614,0.2025,0.0546,0.1556,0.3998
67.664,0.1472,0.0592,0.1630,0.4024
67.715,0.2048,0.0633,0.1976,0.4141
67.765,0.2405,0.0659,0.1493,0.3975
67.815,0.2298,0.0668,0.1151,0.3845
67.866,0.2209,0.0683,0.1160,0.3849
67.918,0.2357,0.0691,0.0941,0.3758
67.966,0.2557,0.0762,0.2046,0.4164
68.016,0.1996,0.0771,0.1071,0.3813
68.066,0.1660,0.0852,0.2250,0.4228
68.116,0.2159,0.0881,0.1841,0.4096
68.166,0.2063,0.0938,0.2759,0.4383
68.217,0.1675,0.1009,0.1507,0.3980
68.268,0.1630,0.0986,0.0247,0.3375
68.318,0.2893,0.0987,0.0996,0.3781
68.368,0.2830,0.0993,0.1189,0.3860
68.418,0.2665,0.1038,0.2468,0.4296
68.468,0.3154,0.1089,0.1496,0.3976
68.518,0.3156,0.1158,0.3413,0.4570
68.568,0.2238,0.1302,0.3171,0.4502
68.618,0.2489,0.1424,0.5352,0.5094
68.669,0.3698,0.1644,0.8777,0.6126
68.719,0.2333,0.2124,0.9827,0.6688
68.769,0.2132,0.2360,0.9993,0.6937
68.819,0.2831,0.2811,1.0000,0.7450
68.870,0.3101,0.3027,1.0000,0.7598
68.921,0.2795,0.3236,1.0000,0.7511
68.971,0.2388,0.3636,1.0000,0.6997
69.022,0.2424,0.3827,1.0000,0.7439
69.072,0.2041,0.4192,1.0000,0.7268
69.122,0.1686,0.4366,1.0000,0.7882
69.172,0.1579,0.4535,1.0000,0.8059
69.223,0.1854,0.4858,1.0000,0.7865
69.272,0.1723,0.5012,1.0000,0.7521
69.326,0.1562,0.5162,1.0000,0.7265
69.374,0.1554,0.5448,1.0000,0.7515
69.424,0.2001,0.5584,1.0000,0.7476
69.474,0.2354,0.5845,1.0000,0.7433
69.524,0.2357,0.5970,1.0000,0.7167
69.574,0.2495,0.6091,1.0000,0.7192
69.624,0.3165,0.6322,1.0000,0.7958
69.674,0.3025,0.6432,1.0000,0.7899
69.726,0.2625,0.6643,1.0000,0.8035
69.776,0.2524,0.6744,1.0000,0.8050
69.826,0.2295,0.6842,1.0000,0.8094
69.875,0.1714,0.7028,1.0000,0.7631
69.926,0.1584,0.7117,1.0000,0.7609
69.976,0.1922,0.7204,1.0000,0.7781
70.026,0.2230,0.7369,1.0000,0.7975
70.076,0.2111,0.7448,1.0000,0.8382
70.127,0.2248,0.7599,1.0000,0.8259
70.177,0.2590,0.7671,1.0000,0.8247
70.227,0.2576,0.7741,1.0000,0.8275
70.277,0.2447,0.7874,1.0000,0.8113
70.328,0.2732,0.7938,1.0000,0.7668
70.380,0.2422,0.8060,1.0000,0.7428
70.430,0.2204,0.8118,1.0000,0.7464
70.480,0.1997,0.8175,1.0000,0.7115
70.530,0.3488,0.8282,1.0000,0.7923
70.580,0.3043,0.8034,1.0000,0.7923
70.631,0.2733,0.8150,1.0000,0.7839
70.682,0.2844,0.8206,1.0000,0.7702
70.732,0.2842,0.8260,1.0000,0.7651
70.782,0.1915,0.8362,1.0000,0.7475
70.832,0.1603,0.8411,0.9977,0.6888
70.882,0.2463,0.8505,1.0000,0.7400
70.932,0.2192,0.8550,1.0000,0.7257
70.982,0.1971,0.8593,1.0000,0.7539
71.032,0.1723,0.8676,1.0000,0.8077
71.083,0.2376,0.8716,1.0000,0.7991
71.137,0.2084,0.8792,1.0000,0.7809
71.187,0.1842,0.8828,1.0000,0.7526
71.238,0.1711,0.8863,1.0000,0.7584
71.289,0.1903,0.8930,1.0000,0.7558
71.339,0.1816,0.8963,1.0000,0.7465
71.390,0.1651,0.9024,1.0000,0.7035
71.440,0.1912,0.9053,1.0000,0.7408
71.490,0.2305,0.9082,1.0000,0.7893
71.541,0.1948,0.9136,1.0000,0.7886
71.591,0.1829,0.9162,1.0000,0.7802
71.641,0.2061,0.9187,1.0000,0.7587
71.691,0.1867,0.9235,1.0000,0.7352
71.741,0.1676,0.9258,1.0000,0.7322
71.791,0.1779,0.9301,1.0000,0.7069
71.841,0.2003,0.9322,1.0000,0.7105
71.891,0.2026,0.9343,1.0000,0.7067
71.941,0.1993,0.9381,1.0000,0.7888
71.993,0.2280,0.9400,1.0000,0.7948
72.043,0.2680,0.9418,1.0000,0.7855
72.093,0.2332,0.9452,1.0000,0.7814
72.143,0.2227,0.9469,1.0000,0.7741
72.194,0.2907,0.9500,1.0000,0.7180
72.244,0.2758,0.9514,0.9973,0.6879
72.294,0.2586,0.9529,1.0000,0.7119
72.344,0.2484,0.9556,0.9972,0.6876
72.394,0.2527,0.9569,1.0000,0.7565
72.445,0.2169,0.9582,1.0000,0.7800
72.495,0.1277,0.9607,1.0000,0.7614
72.545,0.1576,0.9619,1.0000,0.7476
72.595,0.2243,0.9630,1.0000,0.7249
72.645,0.2299,0.9652,1.0000,0.7144
72.695,0.2242,0.9660,0.9928,0.6801
72.745,0.2464,0.9666,0.9867,0.6728
72.795,0.2603,0.9686,1.0000,0.7120
72.846,0.1992,0.9696,1.0000,0.7271
72.900,0.2179,0.9714,1.0000,0.7980
72.950,0.2924,0.9722,1.0000,0.7875
73.000,0.2673,0.9731,1.0000,0.7912
73.050,0.2403,0.9746,1.0000,0.7751
73.100,0.2931,0.9754,1.0000,0.7821
73.150,0.3631,0.9761,1.0000,0.7822
73.200,0.3034,0.9776,1.0000,0.7640
73.250,0.2809,0.9782,1.0000,0.7482
73.301,0.2827,0.9795,1.0000,0.7314
73.351,0.2422,0.9801,1.0000,0.7802
73.402,0.1422,0.9807,1.0000,0.7852
73.452,0.0907,0.9819,1.0000,0.7680
73.502,0.1431,0.9824,1.0000,0.7513
73.552,0.1854,0.9834,1.0000,0.7293
73.602,0.1854,0.9839,1.0000,0.7234
73.652,0.1882,0.9840,0.9872,0.6733
73.702,0.2379,0.9848,1.0000,0.7102
73.752,0.2072,0.9853,1.0000,0.7143
73.801,0.1860,0.9857,1.0000,0.7463
73.852,0.2847,0.9865,1.0000,0.7730
73.902,0.2978,0.9869,1.0000,0.7608
73.954,0.2729,0.9877,1.0000,0.7664
74.004,0.2629,0.9881,1.0000,0.7634
74.055,0.3093,0.9884,1.0000,0.7507
74.105,0.2779,0.9882,0.9693,0.6580
74.156,0.2546,0.9885,0.9979,0.6894
74.206,0.2435,0.9888,1.0000,0.7000
74.256,0.2639,0.9888,1.0000,0.7253
74.306,0.2021,0.9892,1.0000,0.7544
74.356,0.1556,0.9898,1.0000,0.7465
74.406,0.1944,0.9901,1.0000,0.7547
74.457,0.2748,0.9904,1.0000,0.7619
74.507,0.2582,0.9910,1.0000,0.7587
74.557,0.2544,0.9913,1.0000,0.7386
74.607,0.2778,0.9916,1.0000,0.7148
74.659,0.2275,0.9919,1.0000,0.7328
74.709,0.1735,0.9920,0.9957,0.6846
74.759,0.1782,0.9925,1.0000,0.7672
74.810,0.2804,0.9927,1.0000,0.7691
74.860,0.2780,0.9931,1.0000,0.7635
74.910,0.2673,0.9933,1.0000,0.7654
74.960,0.2978,0.9935,1.0000,0.7424
75.010,0.3050,0.9939,1.0000,0.7524
75.060,0.2409,0.9941,1.0000,0.7486
75.110,0.2161,0.9943,1.0000,0.7378
75.161,0.2146,0.9937,0.9691,0.6579
75.211,0.1676,0.9939,1.0000,0.7165
75.261,0.1417,0.9940,1.0000,0.7500
75.311,0.1183,0.9944,1.0000,0.7451
75.361,0.1720,0.9946,1.0000,0.7538
75.417,0.1902,0.9949,1.0000,0.7767
75.467,0.1699,0.9950,1.0000,0.7660
75.517,0.1748,0.9952,1.0000,0.7193
75.567,0.1742,0.9955,1.0000,0.7182
75.618,0.1468,0.9956,1.0000,0.7153
75.669,0.1268,0.9957,1.0000,0.7353
75.719,0.2154,0.9960,1.0000,0.7652
75.769,0.2416,0.9961,1.0000,0.7499
75.822,0.2388,0.9962,1.0000,0.7531
75.869,0.2558,0.9965,1.0000,0.7504
75.920,0.3159,0.9966,1.0000,0.7441
75.970,0.2597,0.9961,0.9782,0.6649
76.020,0.2382,0.9961,0.9967,0.6866
76.070,0.2282,0.9962,1.0000,0.7047
76.120,0.2600,0.9957,0.9999,0.6982
76.170,0.2375,0.9958,1.0000,0.7400
76.220,0.2277,0.9960,1.0000,0.7454
76.270,0.2489,0.9962,1.0000,0.7421
76.321,0.2320,0.9963,1.0000,0.7378
76.371,0.1950,0.9964,1.0000,0.7215
76.422,0.1793,0.9966,0.9979,0.6892
76.472,0.1995,0.9958,0.9719,0.6599
76.522,0.1959,0.9959,0.9992,0.6935
76.572,0.1694,0.9958,0.9887,0.6749
76.622,0.2064,0.9959,1.0000,0.7251
76.673,0.2965,0.9960,1.0000,0.7435
76.723,0.2720,0.9963,1.0000,0.7484
76.773,0.2523,0.9964,1.0000,0.7530
76.823,0.3277,0.9966,1.0000,0.7425
76.873,0.3162,0.9967,1.0000,0.7496
76.923,0.2460,0.9968,1.0000,0.7401
76.973,0.1997,0.9970,1.0000,0.7168
77.023,0.2447,0.9970,0.9986,0.6914
77.073,0.2576,0.9971,1.0000,0.7083
77.123,0.2140,0.9973,1.0000,0.7642
77.174,0.2077,0.9974,1.0000,0.7548
77.224,0.2319,0.9975,1.0000,0.7728
77.275,0.2209,0.9976,1.0000,0.7791
77.326,0.2095,0.9977,1.0000,0.7751
77.376,0.2212,0.9978,1.0000,0.7199
77.426,0.2184,0.9979,1.0000,0.7016
77.476,0.1698,0.9980,1.0000,0.7131
77.526,0.1532,0.9981,1.0000,0.7241
77.577,0.2516,0.9981,1.0000,0.7689
77.627,0.2776,0.9982,1.0000,0.7570
77.677,0.2346,0.9983,1.0000,0.7511
77.730,0.2098,0.9983,1.0000,0.7494
77.778,0.2427,0.9984,1.0000,0.7366
77.828,0.2259,0.9985,1.0000,0.7092
77.878,0.1821,0.9966,0.9641,0.6545
77.929,0.1807,0.9964,0.9911,0.6777
77.982,0.1928,0.9952,0.9548,0.6487
78.030,0.1722,0.9947,1.0000,0.7184
78.082,0.1669,0.9949,1.0000,0.7286
78.132,0.2639,0.9952,1.0000,0.7236
78.182,0.2535,0.9953,1.0000,0.7440
78.234,0.2403,0.9955,1.0000,0.7627
78.283,0.2225,0.9957,1.0000,0.7506
78.333,0.2486,0.9958,1.0000,0.7041
78.383,0.2298,0.9961,1.0000,0.7408
78.434,0.2187,0.9962,0.9992,0.6933
78.484,0.2149,0.9963,1.0000,0.7151
78.534,0.2974,0.9965,1.0000,0.7615
78.584,0.2712,0.9966,1.0000,0.7477
78.634,0.2646,0.9968,1.0000,0.7384
78.684,0.2839,0.9969,1.0000,0.7132
78.734,0.2664,0.9970,1.0000,0.7185
78.785,0.1987,0.9972,1.0000,0.7126
78.836,0.1750,0.9973,1.0000,0.7023
78.886,0.1881,0.9965,0.9704,0.6588
78.936,0.1724,0.9965,0.9988,0.6920
78.986,0.1565,0.9966,1.0000,0.7369
79.036,0.2280,0.9968,1.0000,0.7323
79.086,0.2784,0.9969,1.0000,0.7228
79.139,0.2477,0.9971,1.0000,0.7411
79.189,0.2382,0.9972,1.0000,0.7461
79.239,0.2464,0.9973,1.0000,0.7364
79.289,0.2529,0.9974,1.0000,0.7022
79.339,0.2303,0.9975,1.0000,0.7088
79.391,0.2050,0.9976,1.0000,0.7158
79.441,0.3660,0.9977,1.0000,0.7501
79.491,0.3216,0.9978,1.0000,0.7523
79.541,0.2877,0.9979,1.0000,0.7321
79.592,0.2799,0.9980,1.0000,0.7253
79.642,0.2783,0.9981,1.0000,0.7078
79.692,0.2175,0.9979,0.9935,0.6810
79.742,0.1808,0.9952,0.9055,0.6240
79.793,0.2306,0.9922,0.9618,0.6530
79.843,0.2554,0.9886,0.8717,0.6103
79.895,0.2475,0.9863,0.9127,0.6272
79.943,0.2333,0.9870,1.0000,0.7053
79.993,0.2749,0.9874,1.0000,0.6989
80.043,0.2455,0.9875,0.9798,0.6662
80.094,0.2148,0.9865,0.9554,0.6490
80.146,0.2452,0.9839,0.9329,0.6368
80.196,0.2638,0.9786,0.8103,0.5885
80.246,0.2451,0.9749,0.8551,0.6041
80.296,0.1952,0.9701,0.8482,0.6016
80.347,0.2833,0.9688,0.9288,0.6347
80.398,0.3275,0.9705,0.9998,0.6966
80.448,0.3089,0.9714,0.9986,0.6913
80.498,0.2877,0.9722,0.9992,0.6933
80.549,0.3225,0.9736,0.9914,0.6782
80.600,0.2701,0.9742,0.9950,0.6834
80.650,0.1630,0.9750,0.9857,0.6717
80.700,0.1426,0.9751,0.9790,0.6655
80.750,0.1899,0.9746,0.9558,0.6493
80.800,0.1732,0.9718,0.9495,0.6456
80.850,0.1584,0.9726,1.0000,0.7003
80.902,0.1884,0.9742,1.0000,0.7064
80.952,0.1980,0.9750,0.9999,0.6975
81.002,0.2008,0.9754,0.9881,0.6742
81.052,0.1953,0.9736,0.9419,0.6414
81.102,0.2471,0.9725,0.9368,0.6387
81.155,0.2753,0.9690,0.8554,0.6042
81.203,0.2335,0.9653,0.9355,0.6381
81.253,0.2092,0.9646,0.9417,0.6413
81.304,0.2932,0.9656,1.0000,0.7068
81.354,0.2925,0.9666,1.0000,0.7129
81.407,0.2793,0.9676,1.0000,0.7050
81.455,0.2911,0.9695,1.0000,0.7041
81.504,0.3135,0.9704,0.9997,0.6957
81.555,0.1804,0.9714,0.9752,0.6624
81.605,0.1448,0.9676,0.8463,0.6009
81.656,0.1454,0.9648,0.8729,0.6107
81.707,0.2565,0.9619,0.8949,0.6196
81.757,0.2376,0.9601,0.8992,0.6213
81.807,0.2424,0.9623,1.0000,0.7071
81.856,0.2659,0.9635,1.0000,0.6987
81.907,0.2308,0.9646,1.0000,0.7009
81.958,0.1833,0.9666,0.9991,0.6929
82.007,0.1754,0.9676,0.9984,0.6906
82.060,0.2644,0.9653,0.8769,0.6123
82.110,0.2182,0.9634,0.9022,0.6226
82.160,0.1790,0.9636,0.9697,0.6583
82.210,0.1695,0.9607,0.9665,0.6561
82.260,0.1514,0.9619,1.0000,0.6998
82.311,0.0880,0.9631,1.0000,0.7055
82.363,0.0444,0.9652,1.0000,0.7061
82.413,0.1328,0.9663,1.0000,0.7121
82.463,0.2565,0.9682,1.0000,0.6996
82.513,0.2616,0.9690,0.9965,0.6861
82.563,0.2646,0.9697,0.9911,0.6777
82.613,0.2925,0.9692,0.9433,0.6421
82.663,0.2550,0.9639,0.7936,0.5831
82.713,0.2272,0.9634,0.9481,0.6448
82.763,0.2665,0.9655,0.9994,0.6943
82.814,0.2953,0.9664,0.9966,0.6865
82.864,0.2454,0.9684,1.0000,0.6988
82.914,0.2269,0.9693,0.9992,0.6933
82.964,0.2936,0.9702,0.9984,0.6908
83.014,0.2961,0.9689,0.9085,0.6253
83.064,0.2678,0.9691,0.9745,0.6619
83.115,0.2476,0.9703,0.9881,0.6743
83.166,0.2489,0.9712,1.0000,0.7048
83.220,0.1712,0.9729,1.0000,0.7321
83.270,0.1403,0.9737,1.0000,0.7205
83.321,0.1732,0.9745,1.0000,0.7179
83.372,0.2697,0.9760,1.0000,0.7165
83.422,0.2605,0.9767,1.0000,0.7074
83.477,0.2486,0.9773,0.9950,0.6835
83.522,0.3237,0.9759,0.9743,0.6618
83.573,0.2885,0.9761,0.9845,0.6705
83.623,0.2475,0.9724,0.9529,0.6475
83.673,0.2366,0.9731,0.9970,0.6873
83.724,0.2966,0.9739,0.9989,0.6923
83.776,0.2235,0.9752,0.9962,0.6855
83.826,0.1991,0.9759,0.9999,0.6982
83.877,0.2301,0.9773,1.0000,0.6995
83.927,0.2510,0.9778,0.9926,0.6798
83.977,0.2354,0.9765,0.9356,0.6381
84.027,0.1970,0.9767,0.9894,0.6757
84.077,0.1914,0.9747,0.9080,0.6251
84.129,0.1248,0.9758,1.0000,0.7094
84.179,0.1059,0.9766,1.0000,0.7077
84.229,0.0957,0.9772,0.9991,0.6930
84.279,0.1404,0.9778,0.9771,0.6640
84.329,0.1373,0.9780,0.9849,0.6709
84.379,0.1259,0.9782,0.9840,0.6701
84.429,0.1906,0.9777,0.9621,0.6532
84.479,0.2329,0.9769,0.9515,0.6467
84.530,0.2259,0.9699,0.8082,0.5878
84.580,0.2152,0.9694,0.9546,0.6485
84.632,0.2503,0.9700,0.9902,0.6767
84.681,0.2799,0.9710,0.9848,0.6708
84.732,0.2518,0.9718,0.9968,0.6867
84.782,0.2382,0.9726,0.9993,0.6939
84.832,0.3081,0.9742,0.9998,0.6967
84.882,0.2899,0.9743,0.9780,0.6647
84.933,0.2384,0.9738,0.9857,0.6718
84.983,0.2324,0.9741,0.9853,0.6713
85.033,0.2681,0.9745,0.9870,0.6731
85.083,0.2142,0.9760,1.0000,0.7271
85.134,0.1984,0.9767,1.0000,0.7145
85.189,0.2142,0.9774,1.0000,0.7095
85.234,0.2352,0.9788,0.9997,0.6962
85.284,0.2108,0.9793,0.9983,0.6903
85.337,0.2205,0.9761,0.8737,0.6111
85.387,0.2541,0.9736,0.8918,0.6183
85.438,0.2263,0.9731,0.9574,0.6502
85.488,0.1644,0.9687,0.9074,0.6249
85.539,0.1535,0.9693,0.9886,0.6748
85.593,0.2786,0.9705,0.9880,0.6741
85.643,0.2625,0.9711,0.9887,0.6749
85.693,0.2522,0.9717,0.9922,0.6792
85.743,0.3123,0.9731,0.9954,0.6842
85.793,0.3188,0.9733,0.9785,0.6651
85.843,0.2992,0.9716,0.9164,0.6289
85.893,0.2661,0.9705,0.9754,0.6626
85.943,0.2983,0.9698,0.9470,0.6442
85.993,0.2850,0.9701,0.9805,0.6669
86.043,0.2224,0.9718,1.0000,0.7108
86.094,0.2089,0.9727,0.9997,0.6962
86.144,0.2213,0.9729,0.9580,0.6506
86.195,0.1797,0.9715,0.9282,0.6344
86.246,0.1556,0.9704,0.9353,0.6380
86.296,0.2603,0.9677,0.9126,0.6272
86.346,0.2604,0.9656,0.8996,0.6215
86.396,0.2502,0.9626,0.8655,0.6080
86.446,0.2311,0.9512,0.8603,0.6060
86.496,0.3018,0.9510,0.9466,0.6439
86.548,0.2516,0.9509,0.9436,0.6423
86.598,0.2316,0.9509,0.9503,0.6461
86.649,0.2161,0.9513,0.9648,0.6550
86.700,0.2199,0.9522,0.9604,0.6521
86.750,0.2013,0.9514,0.9263,0.6335
86.800,0.1851,0.9487,0.8605,0.6061
86.850,0.2108,0.9469,0.9210,0.6310
86.901,0.2242,0.9465,0.9335,0.6371
86.954,0.2035,0.9480,0.9961,0.6853
87.001,0.1915,0.9508,0.9943,0.6823
87.051,0.2401,0.9520,0.9900,0.6765
87.102,0.2559,0.9540,0.9844,0.6704
87.152,0.2412,0.9548,0.9784,0.6651
87.202,0.2349,0.9534,0.9081,0.6252
87.252,0.2315,0.9439,0.8217,0.5924
87.301,0.1847,0.9417,0.8705,0.6099
87.357,0.1352,0.9345,0.8374,0.5977
87.408,0.1889,0.9352,0.9598,0.6517
87.459,0.2438,0.9364,0.9728,0.6606
87.509,0.2067,0.9375,0.9525,0.6473
87.559,0.1842,0.9362,0.8952,0.6197
